wikipedia_id,freebase_id,title_x,release_date,box_office_revenue,runtime,languages,countries,genres,id,title_y,audienceScore,tomatoMeter,rating,ratingContents,releaseDateTheaters,releaseDateStreaming,runtimeMinutes,genre,originalLanguage,director,writer,boxOffice,distributor,soundMix,Matched_Title,min_date_difference
249876,/m/01l2b3,Bend It Like Beckham,2002-04-11,76583333.0,112.0,"{""/m/03k50"": ""Hindi Language"", ""/m/0688f"": ""Punjabi language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{'/m/0219x_': 'Indie', '/m/01t_vv': 'Comedy-drama', '/m/01z02hx': 'Sports', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/01j1n2': 'Coming of age', '/m/02l7c8': 'Romance Film', '/m/0hj3n0k': 'Domestic Comedy', '/m/02b5_l': 'Teen'}",bend_it_like_beckham,Bend It Like Beckham,73.0,85.0,PG-13,"['Sexual Content', 'Language']",2003-03-12,2003-09-30,112.0,Comedy,English,Gurinder Chadha,"Paul Mayeda Berges,Gurinder Chadha,Guljit Bindra",$32.5M,Fox,"Dolby Stereo, Dolby Digital, Dolby A, Surround, Dolby SR",Bend It Like Beckham,335.0
251877,/m/01lcst,King of Hearts,1966-12-21,,102.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/0f8l9c"": ""France"", ""/m/03rjj"": ""Italy""}","{'/m/0gf28': 'Parody', '/m/01z4y': 'Comedy', '/m/03q4nz': 'World cinema', '/m/082gq': 'War film'}",king_of_herrings,King of Herrings,80.0,,,,,2017-01-17,82.0,"Comedy, Drama",English,"Eddie Jemison,Sean Richardson",Eddie Jemison,,,,King of Hearts,18290.0
254274,/m/01lq5h,The Ninth Configuration,1980-02-29,,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/03npn': 'Horror', '/m/0219x_': 'Indie', '/m/0fdjb': 'Supernatural', '/m/0hj3n4p': 'Gothic Film', '/m/09blyk': 'Psychological thriller', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/0vgkd': 'Black comedy', '/m/03mqtr': 'Political drama'}",the_ninth_passenger,The Ninth Passenger,38.0,,R,"['Drug Use', 'Some Violence', 'Language']",2018-08-21,2018-08-21,133.0,"Comedy, Horror, Action",English,Corey Large,"Corey Large,Steve M. Albert",,Grindstone Entertainment Group,,The Ninth Configuration,14053.0
255482,/m/01lvw_,Erik the Viking,1989-09-22,1932642.0,79.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{'/m/0gf28': 'Parody', '/m/0hj3n2k': 'Fantasy Adventure', '/m/0219x_': 'Indie', '/m/04xvh5': 'Costume drama', '/m/03btsm8': 'Action/Adventure', '/m/06nbt': 'Satire', '/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy', '/m/03k9fj': 'Adventure'}",erik_the_viking_1989,Erik the Viking,59.0,47.0,,,,2007-12-04,103.0,"Comedy, Fantasy",English,Terry Jones,Terry Jones,$656.7K,,Surround,Erik the Viking,6647.0
265033,/m/01n8hp,Space Jam,1996-11-10,,83.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06n90': 'Science Fiction', '/m/03k9fj': 'Adventure', '/m/0hj3myq': ""Children's/Family"", '/m/0hcr': 'Animation', '/m/01z02hx': 'Sports', '/m/0hj3mt0': 'Alien Film', '/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy', '/m/0hqxf': 'Family Film'}",space_jam,Space Jam,63.0,43.0,,,1996-11-15,2003-10-21,87.0,"Kids & family, Comedy",English,Joe Pytka,"Leo Benvenuti,Steve Rudnick",$90.4M,"Warner Home Vídeo, Warner Bros.",Surround,Space Jam,5.0
277158,/m/01pgr3,America's Sweethearts,2001-07-17,,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/01z4y': 'Comedy'}",americas_sweethearts,America's Sweethearts,40.0,32.0,PG-13,"['Language', 'Crude Humor', 'Sexual Humor']",2001-07-20,2006-01-31,102.0,"Romance, Comedy",English,Joe Roth,"Billy Crystal,Peter Tolan",$93.6M,Columbia Pictures,"Dolby SR, DTS, Dolby Stereo, Surround, SDDS, Dolby A, Dolby Digital",America's Sweethearts,3.0
284525,/m/01pv91,Chicken Run,2000-06-21,224834564.0,84.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{'/m/03k9fj': 'Adventure', '/m/0hj3myq': ""Children's/Family"", '/m/06qln': 'Stop motion', '/m/0hcr': 'Animation', '/m/0hj3msd': 'Adventure Comedy', '/m/01z4y': 'Comedy', '/m/0hj3n1c': 'Escape Film', '/m/01hmnh': 'Fantasy', '/m/0hqxf': 'Family Film', '/m/0hj3n26': 'Family-Oriented Adventure'}",chicken_run,Chicken Run,65.0,97.0,,,2000-06-21,2006-05-22,85.0,"Kids & family, Comedy, Adventure, Animation",English,"Peter Lord,Nick Park",Karey Kirkpatrick,,DreamWorks SKG,"Dolby EX, SDDS, DTS, Surround",Chicken Run,0.0
284697,/m/01pvs1,The Rundown,2003-09-22,80916492.0,105.0,"{""/m/05zjd"": ""Portuguese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/01jfsb': 'Thriller', '/m/0556j8': 'Buddy film', '/m/03k9fj': 'Adventure', '/m/0hj3n96': 'Jungle Film', '/m/0hj3l_y': 'Action Comedy', '/m/03btsm8': 'Action/Adventure', '/m/0hj3msd': 'Adventure Comedy', '/m/01z4y': 'Comedy', '/m/02kdv5l': 'Action'}",the_rundown,The Rundown,66.0,69.0,PG-13,"['Some Crude Dialogue', 'Adventure Violence']",2003-09-26,2008-09-23,104.0,"Adventure, Action, Comedy",English,Peter Berg,"R.J. Stewart,R.J. Stewart,James Vanderbilt",$47.6M,Universal Pictures,Surround,The Rundown,4.0
293165,/m/01qvz8,Gigli,2003-07-27,7266209.0,121.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/02wtdps': 'Crime Thriller', '/m/02l7c8': 'Romance Film', '/m/0lsxr': 'Crime Fiction', '/m/01z4y': 'Comedy'}",gigli,Gigli,13.0,6.0,R,"['Pervasive Language', 'Brief Strong Violence', 'Sexual Content']",2003-08-01,2016-01-03,124.0,"Romance, Comedy",English,Martin Brest,,$5.7M,Columbia Pictures,Surround,Gigli,5.0
293524,/m/01qxc7,Beetlejuice,1988-03-29,73707461.0,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0hj3n5y': 'Heaven-Can-Wait Fantasies', '/m/03npn': 'Horror', '/m/01hmnh': 'Fantasy', '/m/0hj3n5l': 'Haunted House Film', '/m/0vgkd': 'Black comedy', '/m/0hj3n2s': 'Fantasy Comedy', '/m/01z4y': 'Comedy'}",beetlejuice,Beetlejuice,82.0,85.0,,,1988-03-30,2008-09-16,92.0,"Comedy, Fantasy",English,Tim Burton,"Warren Skaaren,Michael McDowell",$73.5M,Warner Bros. Pictures,Surround,Beetlejuice,1.0
313885,/m/01tkyt,Boys' Night Out,1962-06-21,,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/06nbt': 'Satire', '/m/01z4y': 'Comedy'}",1045408-boys_night_out,Boys' Night Out,44.0,,,,1962-06-21,2010-11-09,112.0,Comedy,English,Michael Gordon,,,,,Boys' Night Out,0.0
319017,/m/01v84j,Addicted to Love,1997-05-23,,101.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/0vgkd': 'Black comedy', '/m/02l7c8': 'Romance Film', '/m/01z4y': 'Comedy'}",addicted_to_love,Addicted to Love,50.0,55.0,,,1997-05-12,1997-10-28,100.0,"Romance, Comedy",English,Griffin Dunne,,$34.7M,,,Addicted to Love,11.0
338869,/m/01xv4x,The Emperor's New Groove,2000-12-10,169327687.0,74.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/03k9fj': 'Adventure', '/m/0hj3myq': ""Children's/Family"", '/m/0hcr': 'Animation', '/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy', '/m/0hj3mtv': 'Animated Musical', '/m/0hqxf': 'Family Film', '/m/0hj3myc': ""Children's Fantasy""}",emperors_new_groove,The Emperor's New Groove,83.0,86.0,,,2000-12-15,2005-10-11,79.0,"Kids & family, Comedy, Animation",English,Mark Dindal,"David Reynolds,Mark Dindal",$89.6M,Buena Vista Pictures,"Surround, Dolby SR, Dolby Digital, Dolby Stereo",The Emperor's New Groove,5.0
340276,/m/01x_hw,The Waterboy,1998-11-06,185991646.0,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/01z02hx': 'Sports', '/m/01z4y': 'Comedy', '/m/09q17': 'Slapstick'}",waterboy,The Waterboy,71.0,33.0,,,1998-11-06,2003-09-02,88.0,Comedy,English,Frank Coraci,"Tim Herlihy,Adam Sandler,Allen Pasqua",$161.5M,Buena Vista Pictures,"Surround, Dolby Digital, DTS",The Waterboy,0.0
355548,/m/01ztp8,Brother Bear,2003-10-20,250397798.0,85.0,"{""/m/0322q8"": ""Inuktitut"", ""/m/02h40lc"": ""English Language"", ""/m/0k0sb"": ""Serbian language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/03k9fj': 'Adventure', '/m/0hj3myq': ""Children's/Family"", '/m/0hj3mtj': 'Animal Picture', '/m/0hcr': 'Animation', '/m/01j1n2': 'Coming of age', '/m/01z4y': 'Comedy', '/m/07s9rl0': 'Drama', '/m/01hmnh': 'Fantasy', '/m/0hqxf': 'Family Film'}",brother_bear_2,Brother Bear 2,55.0,50.0,,,,2006-08-29,74.0,"Kids & family, Adventure, Comedy, Animation",English,Ben Gluck,Rich Burns,,,,Brother Bear,1044.0
357525,/m/01_1pv,Bedknobs and Broomsticks,1971-11-11,17871174.0,139.0,"{""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0hj3n2k': 'Fantasy Adventure', '/m/03k9fj': 'Adventure', '/m/0hj3myq': ""Children's/Family"", '/m/0hj3mtv': 'Animated Musical', '/m/0hcr': 'Animation', '/m/04t36': 'Musical', '/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy', '/m/082gq': 'War film', '/m/07s9rl0': 'Drama', '/m/0hqxf': 'Family Film', '/m/0hj3n26': 'Family-Oriented Adventure'}",bach_and_broccoli,Bach and Broccoli,79.0,,,,,2011-11-08,96.0,"Comedy, Drama",French (Canada),André Melançon,,,,,Bedknobs and Broomsticks,14607.0
363255,/m/01_p7z,Muriel's Wedding,1994-09-15,15119639.0,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/0chghy"": ""Australia""}","{'/m/01t_vv': 'Comedy-drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/0vgkd': 'Black comedy', '/m/02l7c8': 'Romance Film', '/m/0hj3n0k': 'Domestic Comedy'}",muriels_wedding,Muriel's Wedding,84.0,80.0,,,1994-03-10,2011-04-19,105.0,"Romance, Comedy",English (Australia),P.J. Hogan,P.J. Hogan,$13.4M,"Miramax Films, Miramax Home Entertainment [us]",Surround,Muriel's Wedding,189.0
365905,/m/01_zjw,Babes in Toyland,1934-12-14,,77.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06qln': 'Stop motion', '/m/0bwgnb': 'Christmas movie', '/m/01hmnh': 'Fantasy', '/m/04t36': 'Musical', '/m/0bj8m2': ""Children's"", '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/04rlf': 'Music', '/m/0hqxf': 'Family Film'}",tin-toy,Tin Toy,59.0,,,,,2007-11-06,5.0,"Kids & family, Comedy, Animation",English,John Lasseter,John Lasseter,,,Stereo,Babes in Toyland,26625.0
381810,/m/021pqy,Lagaan: Once Upon a Time in India,2001-06-15,,225.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02dn30"": ""Bhojpuri Language"", ""/m/02hxcvy"": ""Urdu Language"", ""/m/02h40lc"": ""English Language"", ""/m/04ng64"": ""Awadhi Language""}","{""/m/03rk0"": ""India""}","{'/m/03q4nz': 'World cinema', '/m/01t_vv': 'Comedy-drama', '/m/04xvlr': 'Period piece', '/m/02wtdkf': 'Musical Drama', '/m/01z02hx': 'Sports', '/m/04t36': 'Musical', '/m/05mrx8': 'Political satire', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film', '/m/03mqtr': 'Political drama', '/m/01chg': 'Bollywood'}",buddies_in_india,Buddies in India,25.0,,,,2017-01-27,2018-01-05,105.0,"Action, Comedy",Chinese,Baoqiang Wang,Baoqiang Wang,$292.7K,China Lion Film Distribution,,Lagaan: Once Upon a Time in India,5705.0
407351,/m/024lt6,Rushmore,1998-09-17,17105219.0,93.0,"{""/m/064_8sq"": ""French Language"", ""/m/04h9h"": ""Latin Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/07s9rl0': 'Drama', '/m/01t_vv': 'Comedy-drama', '/m/01j1n2': 'Coming of age', '/m/01z4y': 'Comedy'}",rushmore,Rushmore,91.0,90.0,R,"['Language', 'Brief Nudity']",1999-02-05,2000-01-18,93.0,Comedy,English,Wes Anderson,"Owen Wilson,Wes Anderson",$17.1M,Touchstone Pictures,"Dolby SR, DTS, Dolby Stereo, SDDS, DTS-ES, Dolby A, Surround, Dolby Digital",Rushmore,141.0
412314,/m/0257s3,Drowning by Numbers,1988-09-10,,118.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom"", ""/m/059j2"": ""Netherlands""}","{'/m/0hj3n0w': 'Ensemble Film', '/m/01t_vv': 'Comedy-drama', '/m/01z4y': 'Comedy', '/m/0vgkd': 'Black comedy'}",drowning-by-numbers,Drowning by Numbers,89.0,87.0,,,1991-04-26,2012-04-23,119.0,Comedy,English,Peter Greenaway,Peter Greenaway,$22.1K,,Surround,Drowning by Numbers,958.0
438417,/m/028kj0,Orange County,2002-01-11,41032915.0,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/01j1n2': 'Coming of age', '/m/01z4y': 'Comedy', '/m/02b5_l': 'Teen'}",orange_county,Orange County,61.0,47.0,PG-13,"['Language', 'Brief Drug References', 'Sexual Content', 'Violence']",2002-01-11,2002-06-18,81.0,Comedy,English,Jake Kasdan,Mike White,$41.0M,Paramount Pictures,"Dolby Stereo, Dolby Digital, Dolby A, Surround, Dolby SR",Orange County,0.0
442668,/m/0291gk,"History of the World, Part I",1981-06-12,31672908.0,92.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/04h9h"": ""Latin Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0gf28': 'Parody', '/m/01z4y': 'Comedy'}",history_of_the_world_part_i,History of the World: Part I,81.0,61.0,,,1981-06-12,2006-09-05,93.0,Comedy,English,Mel Brooks,Mel Brooks,,,Stereo,"History of the World, Part I",0.0
453236,/m/02bc6c,Fast Times at Ridgemont High,1982-08-13,27092880.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0hj3n0w': 'Ensemble Film', '/m/0gsy3b': 'Sex comedy', '/m/06qm3': 'Screwball comedy', '/m/01q03': 'Cult', '/m/01j1n2': 'Coming of age', '/m/01z4y': 'Comedy', '/m/07s9rl0': 'Drama', '/m/03v6qx': 'Stoner film', '/m/02l7c8': 'Romance Film', '/m/02b5_l': 'Teen'}",fast_times_at_ridgemont_high,Fast Times at Ridgemont High,80.0,78.0,,,1982-08-13,2004-09-14,90.0,Comedy,English,Amy Heckerling,Cameron Crowe,,"MCA, MCA/Universal Home Video, MCA/Universal Pictures [us]",,Fast Times at Ridgemont High,0.0
471352,/m/02dj31,Ghost Dog: The Way of the Samurai,1999-05-18,9380473.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan"", ""/m/0345h"": ""Germany""}","{'/m/0lsxr': 'Crime Fiction', '/m/0gf28': 'Parody', '/m/0gw5n2f': 'Japanese Movies', '/m/0hj3n01': 'Crime Drama', '/m/03btsm8': 'Action/Adventure', '/m/04t2t': 'Martial Arts Film', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/0gw5w78': 'Gangster Film', '/m/02kdv5l': 'Action'}",sammy_the_wayout_seal,Sammy the Way Out Seal,50.0,,,,,2013-03-01,90.0,"Kids & family, Comedy",English,Norman Tokar,,,,Stereo,Ghost Dog: The Way of the Samurai,5036.0
473286,/m/02drxn,Anything Else,2003-08-27,13585075.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/07ssc"": ""United Kingdom""}","{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/01z4y': 'Comedy'}",anything_else,Anything Else,44.0,40.0,R,"['Some Sexual References', 'Scene of Drug Use']",2003-09-19,2012-05-15,108.0,"Romance, Comedy",English,Woody Allen,Woody Allen,$3.2M,DreamWorks SKG,"Surround, Mono",Anything Else,23.0
474556,/m/02dxv2,Le Divorce,2003-08-08,12991996.0,108.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France""}","{'/m/06cvj': 'Romantic comedy', '/m/03p5xs': 'Comedy of manners', '/m/01t_vv': 'Comedy-drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/060__y': 'Film adaptation', '/m/02l7c8': 'Romance Film'}",1124832-divorce,Le Divorce,26.0,36.0,PG-13,"['Sexual Content', 'Mature Thematic Elements']",2003-08-08,2004-10-12,117.0,"Romance, Comedy",English,James Ivory,"James Ivory,Ruth Prawer Jhabvala,Diane Johnson",$9.1M,"Fox, 20th Century Fox",Surround,Le Divorce,0.0
475977,/m/02f25m,Can't Hardly Wait,1998-06-12,25605015.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/0hj3n0w': 'Ensemble Film', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/02l7c8': 'Romance Film', '/m/02b5_l': 'Teen'}",cant_hardly_wait,Can't Hardly Wait,63.0,40.0,,,1998-06-12,2001-11-29,98.0,Comedy,English,"Deborah Kaplan,Harry Elfont",,$25.3M,,Surround,Can't Hardly Wait,0.0
477099,/m/02f6g5,50 First Dates,2004-02-13,196482882.0,99.0,"{""/m/02hwyss"": ""Turkish Language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language"", ""/m/03pmt"": ""Hawaiian language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/01z4y': 'Comedy'}",50_first_dates,50 First Dates,65.0,45.0,PG-13,"['Drug Reference', 'Crude Sexual Humor']",2004-02-13,2004-06-15,96.0,"Romance, Comedy",English,Peter Segal,George Wing,$120.8M,"Columbia Pictures, Sony Pictures Entertainment","Surround, Dolby SRD, DTS, SDDS",50 First Dates,0.0
483895,/m/02g053,Young Einstein,1989-08-04,,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0chghy"": ""Australia""}","{'/m/0gf28': 'Parody', '/m/03q4nz': 'World cinema', '/m/03g3w': 'History', '/m/01z4y': 'Comedy', '/m/0hj3mws': 'Biopic [feature]', '/m/09q17': 'Slapstick'}",the_einstein_of_sex_life_and_work_of_dr_m_hirschfeld,The Einstein of Sex,50.0,,,,1999-10-27,2002-10-29,103.0,"Comedy, Drama",English,Rosa von Praunheim,"Chris Kraus,Valentin Passoni",,TLA Releasing,Dolby SR,Young Einstein,3736.0
499810,/m/02ht1k,A Mighty Wind,2003-04-16,18750246.0,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0gf28': 'Parody', '/m/04t36': 'Musical', '/m/0220p9g': 'Musical comedy', '/m/0l4h_': 'Mockumentary', '/m/01z4y': 'Comedy'}",mighty_wind,A Mighty Wind,75.0,87.0,PG-13,['Sex-Related Humor'],2003-04-16,2003-09-23,90.0,Comedy,English,Christopher Guest,"Christopher Guest,Eugene Levy",$17.5M,Warner Bros. Pictures,"Dolby Stereo, Dolby A, SDDS, DTS, Surround, Dolby Digital, Dolby SR",A Mighty Wind,0.0
501340,/m/02hxhz,Big Daddy,1999-06-25,234801895.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0hqxf': 'Family Film', '/m/02h8pkk': 'Family Drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/09q17': 'Slapstick'}",big_daddy,Big Daddy,74.0,39.0,PG-13,"['Some Crude Humor', 'Language']",1999-06-25,2001-03-06,93.0,Comedy,English,Dennis Dugan,"Steve Franks,Steve Franks,Tim Herlihy,Adam Sandler",$163.5M,Columbia Pictures,"Surround, Dolby Stereo, DTS, SDDS",Big Daddy,0.0
503573,/m/02j69w,Dazed and Confused,1993-09-10,7993039.0,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0hj3n0w': 'Ensemble Film', '/m/0219x_': 'Indie', '/m/01t_vv': 'Comedy-drama', '/m/01q03': 'Cult', '/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/01j1n2': 'Coming of age', '/m/03v6qx': 'Stoner film', '/m/02b5_l': 'Teen'}",gori_vatra_2005,Fuse,92.0,83.0,,,2003-08-11,2006-09-19,111.0,"Comedy, Drama",Serbian,Pjer Zalica,Pjer Zalica,,,,Dazed and Confused,3622.0
506119,/m/02jkkv,Out of Sight,1998-06-26,77745568.0,122.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/0lsxr': 'Crime Fiction', '/m/0219x_': 'Indie', '/m/04btyz': 'Heist', '/m/060__y': 'Film adaptation', '/m/03btsm8': 'Action/Adventure', '/m/01jfsb': 'Thriller', '/m/01z4y': 'Comedy', '/m/02wtdps': 'Crime Thriller', '/m/07s9rl0': 'Drama', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film', '/m/02kdv5l': 'Action'}",out_of_scale,Out of Scale,,,,,,2021-03-25,7.0,"Comedy, Animation",English,Jack Hannah,"Bill Berg,Nick George",,,,Out of Sight,8308.0
545795,/m/02nnnl,The Big Chill,1983-09-30,56342711.0,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0hj3n0w': 'Ensemble Film', '/m/03p5xs': 'Comedy of manners', '/m/01t_vv': 'Comedy-drama', '/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy'}",big_chill,The Big Chill,77.0,71.0,,,1983-09-09,2001-11-29,103.0,"Comedy, Drama",English,Lawrence Kasdan,"Lawrence Kasdan,Barbara Benedek",$57.0K,"RCA/Columbia, Columbia Pictures, Criterion Collection",Stereo,The Big Chill,21.0
547378,/m/02nt3d,Along Came Polly,2004-01-12,171963390.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/0bbc17': 'Gross out', '/m/02l7c8': 'Romance Film', '/m/01jw2w': 'Gross-out film', '/m/01z4y': 'Comedy'}",along_came_polly,Along Came Polly,47.0,27.0,PG-13,"['Language', 'Crude Humor', 'Sexual Content', 'Some Drug References']",2004-01-12,2004-10-05,90.0,"Romance, Comedy",English,John Hamburg,John Hamburg,$87.9M,Universal Pictures,"Surround, Dolby SRD, DTS, SDDS",Along Came Polly,0.0
555629,/m/02pk8h,The Cannonball Run,1981-06-19,205633900.0,96.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language"", ""/m/0459q4"": ""Standard Cantonese""}","{""/m/09c7w0"": ""United States of America"", ""/m/03h64"": ""Hong Kong""}","{'/m/0556j8': 'Buddy film', '/m/0hj3mxr': 'Chase Movie', '/m/04228s': 'Road movie', '/m/06qm3': 'Screwball comedy', '/m/0hj3l_y': 'Action Comedy', '/m/03btsm8': 'Action/Adventure', '/m/0hj3msd': 'Adventure Comedy', '/m/01z4y': 'Comedy', '/m/02kdv5l': 'Action', '/m/0gw5qqq': 'Chinese Movies', '/m/0ltv': 'Auto racing'}",cannonball_run,The Cannonball Run,61.0,29.0,,,,2001-06-05,95.0,Comedy,English,Hal Needham,,,,,The Cannonball Run,7291.0
560837,/m/02q3pj,Dirty Work,1998-06-12,10023282.0,82.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{'/m/0vgkd': 'Black comedy', '/m/0556j8': 'Buddy film', '/m/01z4y': 'Comedy'}",1083480-dirty_work,Dirty Work,66.0,14.0,,,1998-06-12,2001-08-14,81.0,Comedy,English,Bob Saget,"Frank Sebastiano,Norm Macdonald,Fred Wolf",$10.0M,,Surround,Dirty Work,0.0
568780,/m/02qzh2,Jersey Girl,2004-03-26,36098382.0,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy'}",jersey_girl,Jersey Girl,48.0,43.0,PG-13,"['Language', 'Frank Dialogue', 'Sexual Content']",2004-03-26,2004-09-07,97.0,"Romance, Comedy",English,Kevin Smith,Kevin Smith,$25.3M,Miramax Films,"Surround, Dolby SRD, DTS, SDDS",Jersey Girl,0.0
